time,open,high,low,close
2018-08-03T12:00:00Z,111.552,111.622,111.371,111.455
2018-08-03T13:00:00Z,111.455,111.455,111.169,111.228
2018-08-03T14:00:00Z,111.228,111.243,111.115,111.163
2018-08-03T15:00:00Z,111.163,111.206,111.101,111.131
2018-08-03T16:00:00Z,111.131,111.249,111.117,111.231
2018-08-03T17:00:00Z,111.231,111.264,111.205,111.248
2018-08-03T18:00:00Z,111.248,111.273,111.2,111.244
2018-08-03T19:00:00Z,111.244,111.289,111.197,111.223
2018-08-03T20:00:00Z,111.223,111.288,111.205,111.225
2018-08-05T21:00:00Z,111.215,111.26,111.15,111.209
2018-08-05T22:00:00Z,111.209,111.263,111.205,111.247
2018-08-05T23:00:00Z,111.247,111.261,111.206,111.237
2018-08-06T00:00:00Z,111.237,111.271,111.194,111.201
2018-08-06T01:00:00Z,111.201,111.259,111.167,111.246
2018-08-06T02:00:00Z,111.246,111.363,111.244,111.333
2018-08-06T03:00:00Z,111.333,111.349,111.314,111.328
2018-08-06T04:00:00Z,111.328,111.37,111.324,111.346
2018-08-06T05:00:00Z,111.346,111.357,111.29,111.319
2018-08-06T06:00:00Z,111.319,111.348,111.247,111.309
2018-08-06T07:00:00Z,111.309,111.335,111.251,111.268
2018-08-06T08:00:00Z,111.268,111.284,111.201,111.221
2018-08-06T09:00:00Z,111.221,111.327,111.22,111.295
2018-08-06T10:00:00Z,111.295,111.483,111.288,111.464
2018-08-06T11:00:00Z,111.464,111.527,111.437,111.474
2018-08-06T12:00:00Z,111.474,111.524,111.454,111.462
2018-08-06T13:00:00Z,111.462,111.504,111.42,111.488
2018-08-06T14:00:00Z,111.488,111.488,111.337,111.455
2018-08-06T15:00:00Z,111.455,111.455,111.386,111.433
2018-08-06T16:00:00Z,111.433,111.47,111.398,111.42
2018-08-06T17:00:00Z,111.42,111.465,111.403,111.422
2018-08-06T18:00:00Z,111.422,111.43,111.382,111.395
2018-08-06T19:00:00Z,111.395,111.413,111.384,111.399
2018-08-06T20:00:00Z,111.399,111.417,111.375,111.404
2018-08-06T21:00:00Z,111.404,111.425,111.337,111.398
2018-08-06T22:00:00Z,111.398,111.402,111.341,111.364
2018-08-06T23:00:00Z,111.364,111.364,111.33,111.336
2018-08-07T00:00:00Z,111.336,111.363,111.233,111.262
2018-08-07T01:00:00Z,111.262,111.344,111.25,111.332
2018-08-07T02:00:00Z,111.332,111.334,111.295,111.317
2018-08-07T03:00:00Z,111.317,111.369,111.303,111.315
2018-08-07T04:00:00Z,111.315,111.343,111.309,111.339
2018-08-07T05:00:00Z,111.339,111.345,111.316,111.332
2018-08-07T06:00:00Z,111.332,111.336,111.246,111.322
2018-08-07T07:00:00Z,111.322,111.369,111.312,111.356
2018-08-07T08:00:00Z,111.356,111.371,111.27,111.279
2018-08-07T09:00:00Z,111.279,111.301,111.169,111.173
2018-08-07T10:00:00Z,111.173,111.22,111.165,111.18
2018-08-07T11:00:00Z,111.18,111.187,111.105,111.122
2018-08-07T12:00:00Z,111.122,111.134,110.992,111.032
2018-08-07T13:00:00Z,111.032,111.178,111.03,111.105
2018-08-07T14:00:00Z,111.105,111.239,111.105,111.228
2018-08-07T15:00:00Z,111.228,111.237,111.154,111.196
2018-08-07T16:00:00Z,111.196,111.267,111.184,111.233
2018-08-07T17:00:00Z,111.233,111.351,111.207,111.342
2018-08-07T18:00:00Z,111.342,111.479,111.334,111.413
2018-08-07T19:00:00Z,111.413,111.431,111.39,111.404
2018-08-07T20:00:00Z,111.404,111.405,111.369,111.379
2018-08-07T21:00:00Z,111.379,111.406,111.356,111.377
2018-08-07T22:00:00Z,111.377,111.402,111.353,111.364
2018-08-07T23:00:00Z,111.364,111.381,111.315,111.35
2018-08-08T00:00:00Z,111.35,111.439,111.302,111.405
2018-08-08T01:00:00Z,111.405,111.421,111.362,111.392
2018-08-08T02:00:00Z,111.392,111.393,111.352,111.367
2018-08-08T03:00:00Z,111.367,111.394,111.336,111.365
2018-08-08T04:00:00Z,111.365,111.367,111.246,111.257
2018-08-08T05:00:00Z,111.257,111.286,111.25,111.276
2018-08-08T06:00:00Z,111.276,111.277,111.104,111.118
2018-08-08T07:00:00Z,111.118,111.122,110.837,110.947
2018-08-08T08:00:00Z,110.947,110.996,110.918,110.961
2018-08-08T09:00:00Z,110.961,110.986,110.889,110.927
2018-08-08T10:00:00Z,110.927,111.048,110.908,111.045
2018-08-08T11:00:00Z,111.045,111.142,111.024,111.128
2018-08-08T12:00:00Z,111.128,111.194,111.04,111.127
2018-08-08T13:00:00Z,111.127,111.144,110.954,110.976
2018-08-08T14:00:00Z,110.976,111.043,110.936,110.957
2018-08-08T15:00:00Z,110.957,110.993,110.909,110.954
2018-08-08T16:00:00Z,110.954,110.992,110.906,110.968
2018-08-08T17:00:00Z,110.968,110.985,110.909,110.91
2018-08-08T18:00:00Z,110.91,110.994,110.897,110.971
2018-08-08T19:00:00Z,110.971,111.003,110.97,110.995
2018-08-08T20:00:00Z,110.995,110.995,110.921,110.959
2018-08-08T21:00:00Z,110.959,111.003,110.912,110.924
2018-08-08T22:00:00Z,110.924,110.945,110.866,110.883
2018-08-08T23:00:00Z,110.883,110.934,110.866,110.909
2018-08-09T00:00:00Z,110.909,110.909,110.777,110.82
2018-08-09T01:00:00Z,110.82,110.856,110.754,110.818
2018-08-09T02:00:00Z,110.818,110.822,110.707,110.783
2018-08-09T03:00:00Z,110.783,110.852,110.781,110.805
2018-08-09T04:00:00Z,110.805,110.935,110.747,110.923
2018-08-09T05:00:00Z,110.923,111.049,110.913,110.954
2018-08-09T06:00:00Z,110.954,111.081,110.944,111.033
2018-08-09T07:00:00Z,111.033,111.079,110.966,111.046
2018-08-09T08:00:00Z,111.046,111.173,111.02,111.129
2018-08-09T09:00:00Z,111.129,111.156,111.099,111.143
2018-08-09T10:00:00Z,111.143,111.185,111.1,111.118
2018-08-09T11:00:00Z,111.118,111.142,111.1,111.136
2018-08-09T12:00:00Z,111.136,111.16,110.977,110.988
2018-08-09T13:00:00Z,110.988,111.032,110.963,110.97
2018-08-09T14:00:00Z,110.97,110.976,110.854,110.92
2018-08-09T15:00:00Z,110.92,110.946,110.863,110.905
2018-08-09T16:00:00Z,110.905,111.004,110.898,111.002
2018-08-09T17:00:00Z,111.002,111.057,110.969,110.985
2018-08-09T18:00:00Z,110.985,111.041,110.953,111.032
2018-08-09T19:00:00Z,111.032,111.113,111.032,111.074
2018-08-09T20:00:00Z,111.074,111.131,111.055,111.08
2018-08-09T21:00:00Z,111.08,111.116,111.058,111.098
2018-08-09T22:00:00Z,111.098,111.158,111.09,111.157
2018-08-09T23:00:00Z,111.157,111.17,111.07,111.084
2018-08-10T00:00:00Z,111.084,111.101,110.846,110.861
2018-08-10T01:00:00Z,110.861,111.03,110.847,110.942
2018-08-10T02:00:00Z,110.942,110.972,110.894,110.93
2018-08-10T03:00:00Z,110.93,110.968,110.852,110.867
2018-08-10T04:00:00Z,110.867,110.888,110.677,110.792
2018-08-10T05:00:00Z,110.792,111.015,110.757,110.989
2018-08-10T06:00:00Z,110.989,111.143,110.888,111.007
2018-08-10T07:00:00Z,111.007,111.01,110.61,110.669
2018-08-10T08:00:00Z,110.669,110.926,110.651,110.868
2018-08-10T09:00:00Z,110.868,110.995,110.868,110.934
2018-08-10T10:00:00Z,110.934,111.002,110.931,110.947
2018-08-10T11:00:00Z,110.947,110.999,110.855,110.927
2018-08-10T12:00:00Z,110.927,111.108,110.812,111.044
2018-08-10T13:00:00Z,111.044,111.119,110.762,110.774
2018-08-10T14:00:00Z,110.774,110.934,110.67,110.698
2018-08-10T15:00:00Z,110.698,110.769,110.515,110.656
2018-08-10T16:00:00Z,110.656,110.72,110.59,110.718
2018-08-10T17:00:00Z,110.718,110.733,110.586,110.593
2018-08-10T18:00:00Z,110.593,110.67,110.592,110.622
2018-08-10T19:00:00Z,110.622,111.036,110.622,110.811
2018-08-10T20:00:00Z,110.811,110.951,110.786,110.819
2018-08-12T21:00:00Z,110.446,110.59,110.429,110.502
2018-08-12T22:00:00Z,110.502,110.751,110.502,110.596
2018-08-12T23:00:00Z,110.596,110.692,110.589,110.63
2018-08-13T00:00:00Z,110.63,110.716,110.485,110.486
2018-08-13T01:00:00Z,110.486,110.503,110.169,110.189
2018-08-13T02:00:00Z,110.189,110.285,110.137,110.157
2018-08-13T03:00:00Z,110.157,110.293,110.133,110.203
2018-08-13T04:00:00Z,110.203,110.228,110.11,110.152
2018-08-13T05:00:00Z,110.152,110.388,110.146,110.247
2018-08-13T06:00:00Z,110.247,110.366,110.241,110.269
2018-08-13T07:00:00Z,110.269,110.324,110.162,110.19
2018-08-13T08:00:00Z,110.19,110.369,110.154,110.369
2018-08-13T09:00:00Z,110.369,110.448,110.347,110.365
2018-08-13T10:00:00Z,110.365,110.422,110.323,110.378
2018-08-13T11:00:00Z,110.378,110.723,110.309,110.565
2018-08-13T12:00:00Z,110.565,110.794,110.497,110.755
2018-08-13T13:00:00Z,110.755,110.94,110.722,110.918
2018-08-13T14:00:00Z,110.918,110.924,110.735,110.763
2018-08-13T15:00:00Z,110.763,110.79,110.637,110.643
2018-08-13T16:00:00Z,110.643,110.742,110.61,110.706
2018-08-13T17:00:00Z,110.706,110.736,110.605,110.703
2018-08-13T18:00:00Z,110.703,110.776,110.674,110.682
2018-08-13T19:00:00Z,110.682,110.72,110.626,110.628
2018-08-13T20:00:00Z,110.628,110.743,110.602,110.71
2018-08-13T21:00:00Z,110.71,110.766,110.628,110.736
2018-08-13T22:00:00Z,110.736,110.769,110.709,110.723
2018-08-13T23:00:00Z,110.723,110.724,110.601,110.63
2018-08-14T00:00:00Z,110.63,110.833,110.587,110.786
2018-08-14T01:00:00Z,110.786,110.868,110.7,110.778
2018-08-14T02:00:00Z,110.778,110.823,110.716,110.771
2018-08-14T03:00:00Z,110.771,110.899,110.753,110.868
2018-08-14T04:00:00Z,110.868,110.873,110.819,110.824
2018-08-14T05:00:00Z,110.824,110.889,110.797,110.857
2018-08-14T06:00:00Z,110.857,111.051,110.852,111.044
2018-08-14T07:00:00Z,111.044,111.156,111.038,111.106
2018-08-14T08:00:00Z,111.106,111.121,110.992,111.036
2018-08-14T09:00:00Z,111.036,111.05,110.924,110.929
2018-08-14T10:00:00Z,110.929,111.039,110.922,110.957
2018-08-14T11:00:00Z,110.957,110.957,110.832,110.865
2018-08-14T12:00:00Z,110.865,110.917,110.782,110.896
2018-08-14T13:00:00Z,110.896,110.905,110.763,110.805
2018-08-14T14:00:00Z,110.805,110.951,110.754,110.886
2018-08-14T15:00:00Z,110.886,110.945,110.791,110.931
2018-08-14T16:00:00Z,110.931,111.112,110.928,111.091
2018-08-14T17:00:00Z,111.091,111.315,111.091,111.247
2018-08-14T18:00:00Z,111.247,111.267,111.198,111.219
2018-08-14T19:00:00Z,111.219,111.231,111.2,111.217
2018-08-14T20:00:00Z,111.217,111.223,111.121,111.143
2018-08-14T21:00:00Z,111.143,111.24,111.118,111.225
2018-08-14T22:00:00Z,111.225,111.239,111.174,111.18
2018-08-14T23:00:00Z,111.18,111.268,111.177,111.256
2018-08-15T00:00:00Z,111.256,111.379,111.254,111.364
2018-08-15T01:00:00Z,111.364,111.431,111.32,111.345
2018-08-15T02:00:00Z,111.345,111.384,111.265,111.327
2018-08-15T03:00:00Z,111.327,111.328,111.204,111.268
2018-08-15T04:00:00Z,111.268,111.298,111.168,111.293
2018-08-15T05:00:00Z,111.293,111.295,111.226,111.284
2018-08-15T06:00:00Z,111.284,111.312,111.216,111.221
2018-08-15T07:00:00Z,111.221,111.371,111.22,111.332
2018-08-15T08:00:00Z,111.332,111.336,111.23,111.292
2018-08-15T09:00:00Z,111.292,111.335,111.2,111.239
2018-08-15T10:00:00Z,111.239,111.28,111.115,111.156
2018-08-15T11:00:00Z,111.156,111.159,110.952,111.022
2018-08-15T12:00:00Z,111.022,111.07,110.864,110.873
2018-08-15T13:00:00Z,110.873,110.927,110.722,110.758
2018-08-15T14:00:00Z,110.758,110.759,110.432,110.442
2018-08-15T15:00:00Z,110.442,110.709,110.438,110.636
2018-08-15T16:00:00Z,110.636,110.752,110.588,110.73
2018-08-15T17:00:00Z,110.73,110.738,110.626,110.672
2018-08-15T18:00:00Z,110.672,110.684,110.528,110.58
2018-08-15T19:00:00Z,110.58,110.702,110.578,110.678
2018-08-15T20:00:00Z,110.678,110.776,110.672,110.742
2018-08-15T21:00:00Z,110.742,110.742,110.659,110.688
2018-08-15T22:00:00Z,110.688,110.716,110.618,110.63
2018-08-15T23:00:00Z,110.63,110.638,110.554,110.575
2018-08-16T00:00:00Z,110.575,110.631,110.476,110.57
2018-08-16T01:00:00Z,110.57,110.889,110.459,110.781
2018-08-16T02:00:00Z,110.781,110.931,110.778,110.829
2018-08-16T03:00:00Z,110.829,110.901,110.776,110.822
2018-08-16T04:00:00Z,110.822,110.834,110.703,110.78
2018-08-16T05:00:00Z,110.78,110.905,110.68,110.863
2018-08-16T06:00:00Z,110.863,110.874,110.789,110.818
2018-08-16T07:00:00Z,110.818,110.882,110.775,110.776
2018-08-16T08:00:00Z,110.776,110.831,110.764,110.801
2018-08-16T09:00:00Z,110.801,110.842,110.775,110.815
2018-08-16T10:00:00Z,110.815,110.914,110.811,110.902
2018-08-16T11:00:00Z,110.902,110.92,110.826,110.831
2018-08-16T12:00:00Z,110.831,110.863,110.589,110.647
2018-08-16T13:00:00Z,110.647,110.67,110.559,110.651
2018-08-16T14:00:00Z,110.651,110.807,110.651,110.74
2018-08-16T15:00:00Z,110.74,110.898,110.707,110.897
2018-08-16T16:00:00Z,110.897,111.124,110.884,110.915
2018-08-16T17:00:00Z,110.915,110.933,110.87,110.899
2018-08-16T18:00:00Z,110.899,110.917,110.85,110.879
2018-08-16T19:00:00Z,110.879,110.931,110.869,110.925
2018-08-16T20:00:00Z,110.925,110.929,110.872,110.898
2018-08-16T21:00:00Z,110.898,110.946,110.806,110.939
2018-08-16T22:00:00Z,110.939,110.968,110.915,110.945
2018-08-16T23:00:00Z,110.945,111.027,110.944,111.017
2018-08-17T00:00:00Z,111.017,111.052,110.839,110.876
2018-08-17T01:00:00Z,110.876,110.901,110.811,110.845
2018-08-17T02:00:00Z,110.845,110.892,110.83,110.885
2018-08-17T03:00:00Z,110.885,110.892,110.836,110.852
2018-08-17T04:00:00Z,110.852,110.888,110.847,110.872
2018-08-17T05:00:00Z,110.872,110.9,110.866,110.894
2018-08-17T06:00:00Z,110.894,110.897,110.717,110.76
2018-08-17T07:00:00Z,110.76,110.771,110.708,110.708
2018-08-17T08:00:00Z,110.708,110.736,110.679,110.73
2018-08-17T09:00:00Z,110.73,110.74,110.525,110.539
2018-08-17T10:00:00Z,110.539,110.568,110.478,110.52
2018-08-17T11:00:00Z,110.52,110.552,110.42,110.48
2018-08-17T12:00:00Z,110.48,110.48,110.345,110.386
2018-08-17T13:00:00Z,110.386,110.554,110.315,110.493
2018-08-17T14:00:00Z,110.493,110.593,110.325,110.449
2018-08-17T15:00:00Z,110.449,110.563,110.427,110.549
2018-08-17T16:00:00Z,110.549,110.549,110.372,110.398
2018-08-17T17:00:00Z,110.398,110.414,110.329,110.385
2018-08-17T18:00:00Z,110.385,110.662,110.381,110.594
2018-08-17T19:00:00Z,110.594,110.649,110.525,110.618
2018-08-17T20:00:00Z,110.618,110.625,110.463,110.463
2018-08-19T21:00:00Z,110.586,110.591,110.518,110.526
2018-08-19T22:00:00Z,110.526,110.567,110.494,110.508
2018-08-19T23:00:00Z,110.508,110.55,110.469,110.481
2018-08-20T00:00:00Z,110.481,110.555,110.413,110.494
2018-08-20T01:00:00Z,110.494,110.553,110.463,110.475
2018-08-20T02:00:00Z,110.475,110.582,110.471,110.545
2018-08-20T03:00:00Z,110.545,110.573,110.514,110.565
2018-08-20T04:00:00Z,110.565,110.647,110.548,110.618
2018-08-20T05:00:00Z,110.618,110.638,110.585,110.593
2018-08-20T06:00:00Z,110.593,110.617,110.545,110.599
2018-08-20T07:00:00Z,110.599,110.684,110.583,110.613
2018-08-20T08:00:00Z,110.613,110.668,110.609,110.653
2018-08-20T09:00:00Z,110.653,110.662,110.617,110.635
2018-08-20T10:00:00Z,110.635,110.682,110.617,110.628
2018-08-20T11:00:00Z,110.628,110.643,110.548,110.583
2018-08-20T12:00:00Z,110.583,110.583,110.43,110.437
2018-08-20T13:00:00Z,110.437,110.484,110.36,110.411
2018-08-20T14:00:00Z,110.411,110.467,110.394,110.441
2018-08-20T15:00:00Z,110.441,110.509,110.261,110.386
2018-08-20T16:00:00Z,110.386,110.398,110.284,110.311
2018-08-20T17:00:00Z,110.311,110.344,110.231,110.241
2018-08-20T18:00:00Z,110.241,110.262,110.187,110.221
2018-08-20T19:00:00Z,110.221,110.245,110.119,110.121
2018-08-20T20:00:00Z,110.121,110.191,110.021,110.07
2018-08-20T21:00:00Z,110.07,110.102,110.03,110.035
